dataset_indexhtml_path,file_name,artist,title,instrument,has_dadagp_txt,has_gp5,has_tabvae_csv,has_scalevae_csv,has_wav,has_xml,has_pdf,dadagp_num_lines,dadagp_num_measures,dadagp_total_wait_ticks,dadagp_total_note_ticks,dadagp_note_density,normalized_ticks_per_measure,xml_num_measures,tabvae_num_rows,tabvae_num_cols,scalevae_num_rows,scalevae_num_cols,scalevae_total_quarter_length,scalevae_midi_range_min,scalevae_midi_range_max,scalevae_appear_midi_min,scalevae_appear_midi_max,wav_length_sec,wav_num_samples,wav_sample_rate
5035,Intro16-DadaGP-v1.0\analysis_result\htmls\05035.html,Flying dust - Down Church_distorted0,Flying dust,Down Church,distorted0,1,1,1,1,1,1,1,310,16,61440,55680,0.90625,3840.0,16,12,512,142,256,64.0,34,104,41,60,35.0,1543500,44100
5036,Intro16-DadaGP-v1.0\analysis_result\htmls\05036.html,Flying dust - Gembe Trip_clean0,Flying dust,Gembe Trip,clean0,1,1,1,1,1,1,1,437,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,66,35.0,1543500,44100
5037,Intro16-DadaGP-v1.0\analysis_result\htmls\05037.html,Flying dust - Louie Louie_distorted0,Flying dust,Louie Louie,distorted0,1,1,1,1,1,1,1,342,16,61440,45600,0.7421875,3840.0,16,12,512,142,256,64.0,34,104,45,64,35.0,1543500,44100
5038,Intro16-DadaGP-v1.0\analysis_result\htmls\05038.html,Fobia - Descontrol_clean0,Fobia,Descontrol,clean0,1,1,1,1,1,1,1,283,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,69,35.0,1543500,44100
5039,Intro16-DadaGP-v1.0\analysis_result\htmls\05039.html,Fobia - El Diablo_distorted0,Fobia,El Diablo,distorted0,1,1,1,1,1,1,1,587,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,83,32.53798185941043,1434925,44100
5040,Intro16-DadaGP-v1.0\analysis_result\htmls\05040.html,Fobia - Hipnotizame_clean0,Fobia,Hipnotizame,clean0,1,1,1,1,1,1,1,284,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,62,35.0,1543500,44100
5041,Intro16-DadaGP-v1.0\analysis_result\htmls\05041.html,Fobia - Hoy Tengo Miedo_clean0,Fobia,Hoy Tengo Miedo,clean0,1,1,1,1,1,1,1,405,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,61,35.0,1543500,44100
5042,Intro16-DadaGP-v1.0\analysis_result\htmls\05042.html,"fobia por la leche, fxll - CUANDO TU_clean0","fobia por la leche, fxll",CUANDO TU,clean0,1,1,1,1,1,1,1,277,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,57,35.0,1543500,44100
5043,Intro16-DadaGP-v1.0\analysis_result\htmls\05043.html,"fobia por la leche, fxll - EL DIA_clean0","fobia por la leche, fxll",EL DIA,clean0,1,1,1,1,1,1,1,213,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,47,57,35.0,1543500,44100
5044,Intro16-DadaGP-v1.0\analysis_result\htmls\05044.html,"fobia por la leche, fxll - MI RADIO_clean0","fobia por la leche, fxll",MI RADIO,clean0,1,1,1,1,1,1,1,341,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,57,35.0,1543500,44100
5045,Intro16-DadaGP-v1.0\analysis_result\htmls\05045.html,"fobia por la leche, fxll - PRIMER FAN_clean0","fobia por la leche, fxll",PRIMER FAN,clean0,1,1,1,1,1,1,1,149,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,62,35.0,1543500,44100
5046,Intro16-DadaGP-v1.0\analysis_result\htmls\05046.html,"fobia por la leche, fxll - VIEJO PETER_clean0","fobia por la leche, fxll",VIEJO PETER,clean0,1,1,1,1,1,1,1,333,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,58,35.0,1543500,44100
5047,Intro16-DadaGP-v1.0\analysis_result\htmls\05047.html,Focus - Anonymous 2_clean0,Focus,Anonymous 2,clean0,1,1,1,1,1,1,1,228,16,61440,49920,0.8125,3840.0,16,12,512,142,256,64.0,34,104,50,62,41.398979591836735,1825695,44100
5048,Intro16-DadaGP-v1.0\analysis_result\htmls\05048.html,Focus - Crackers_clean0,Focus,Crackers,clean0,1,1,1,1,1,1,1,175,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,52,77,35.0,1543500,44100
5049,Intro16-DadaGP-v1.0\analysis_result\htmls\05049.html,Focus - Focus 3_clean0,Focus,Focus 3,clean0,1,1,1,1,1,1,1,126,16,61440,52800,0.859375,3840.0,16,12,512,142,256,64.0,34,104,57,69,37.90897959183673,1671786,44100
5050,Intro16-DadaGP-v1.0\analysis_result\htmls\05050.html,Focus - Focus V_clean0,Focus,Focus V,clean0,1,1,1,1,1,1,1,318,16,61440,58320,0.94921875,3840.0,16,12,512,142,256,64.0,34,104,62,81,67.0,2954700,44100
5051,Intro16-DadaGP-v1.0\analysis_result\htmls\05051.html,Focus - Hocus Pocus (main riff)_distorted0,Focus,Hocus Pocus (main riff),distorted0,1,1,1,1,1,1,1,363,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,74,26.998979591836736,1190655,44100
5052,Intro16-DadaGP-v1.0\analysis_result\htmls\05052.html,Focus - Love Remembered_clean0,Focus,Love Remembered,clean0,1,1,1,1,1,1,1,127,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,49,60,35.0,1543500,44100
5053,Intro16-DadaGP-v1.0\analysis_result\htmls\05053.html,Focus - Sneezing Bull_clean0,Focus,Sneezing Bull,clean0,1,1,1,1,1,1,1,250,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,52,69,35.0,1543500,44100
5054,Intro16-DadaGP-v1.0\analysis_result\htmls\05054.html,Focus - Tommy (Pupilla)_clean0,Focus,Tommy (Pupilla),clean0,1,1,1,1,1,1,1,100,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,60,35.0,1543500,44100
5055,Intro16-DadaGP-v1.0\analysis_result\htmls\05055.html,"Fogerty, John - Blueboy_distorted1","Fogerty, John",Blueboy,distorted1,1,1,1,1,1,1,1,491,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,40,73,35.0,1543500,44100
5056,Intro16-DadaGP-v1.0\analysis_result\htmls\05056.html,"Fogerty, John - Centerfield_clean0","Fogerty, John",Centerfield,clean0,1,1,1,1,1,1,1,340,16,61440,59040,0.9609375,3840.0,16,12,512,142,256,64.0,34,104,40,69,30.42798185941043,1341874,44100
5057,Intro16-DadaGP-v1.0\analysis_result\htmls\05057.html,"Fogerty, John - Swamp River Days_clean0","Fogerty, John",Swamp River Days,clean0,1,1,1,1,1,1,1,239,16,61440,60000,0.9765625,3840.0,16,12,512,142,256,64.0,34,104,40,63,30.42798185941043,1341874,44100
5058,Intro16-DadaGP-v1.0\analysis_result\htmls\05058.html,Folk - Learn Rythm Feu De Camp Guitar_clean0,Folk,Learn Rythm Feu De Camp Guitar,clean0,1,1,1,1,1,1,1,1525,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,57.85698412698413,2551493,44100
5059,Intro16-DadaGP-v1.0\analysis_result\htmls\05059.html,Folsky - Bashana Haba_'a_clean1,Folsky,Bashana Haba_'a,clean1,1,1,1,1,1,1,1,240,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,65,35.0,1543500,44100
5060,Intro16-DadaGP-v1.0\analysis_result\htmls\05060.html,Folsky - Dmaot shel malakhim (Angel tears)_clean0,Folsky,Dmaot shel malakhim (Angel tears),clean0,1,1,1,1,1,1,1,404,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,74,41.398979591836735,1825695,44100
5061,Intro16-DadaGP-v1.0\analysis_result\htmls\05061.html,Folsky - Kad Katan_distorted0,Folsky,Kad Katan,distorted0,1,1,1,1,1,1,1,145,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,52,62,35.0,1543500,44100
5062,Intro16-DadaGP-v1.0\analysis_result\htmls\05062.html,Folsky - Makom le-deaga - Matti Caspi_clean0,Folsky,Makom le-deaga - Matti Caspi,clean0,1,1,1,1,1,1,1,265,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,68,37.90897959183673,1671786,44100
5063,Intro16-DadaGP-v1.0\analysis_result\htmls\05063.html,Folsky - Tzor Mishelo Ahalno_clean1,Folsky,Tzor Mishelo Ahalno,clean1,1,1,1,1,1,1,1,240,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,65,35.0,1543500,44100
5064,Intro16-DadaGP-v1.0\analysis_result\htmls\05064.html,"Fonteyne, Julien - Perso02_distorted0","Fonteyne, Julien",Perso02,distorted0,1,1,1,1,1,1,1,469,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,80,35.0,1543500,44100
5065,Intro16-DadaGP-v1.0\analysis_result\htmls\05065.html,Fonzie - Carry On_distorted0,Fonzie,Carry On,distorted0,1,1,1,1,1,1,1,433,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,60,24.332993197278913,1073085,44100
5066,Intro16-DadaGP-v1.0\analysis_result\htmls\05066.html,Foo Fighters - All My Life_distorted0,Foo Fighters,All My Life,distorted0,1,1,1,1,1,1,1,565,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,50,25.58798185941043,1128430,44100
5067,Intro16-DadaGP-v1.0\analysis_result\htmls\05067.html,Foo Fighters - Big Me_clean0,Foo Fighters,Big Me,clean0,1,1,1,1,1,1,1,721,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,67,32.53798185941043,1434925,44100
5068,Intro16-DadaGP-v1.0\analysis_result\htmls\05068.html,Foo Fighters - D.O.A. (2).gp5_distorted1,Foo Fighters,D.O.A. (2).gp5,distorted1,1,0,1,1,0,0,0,583,16,61440,58080,0.9453125,3840.0,0,12,512,142,256,64.0,34,104,41,67,0,0,0
5069,Intro16-DadaGP-v1.0\analysis_result\htmls\05069.html,Foo Fighters - Damn You Damn Everyone_distorted0,Foo Fighters,Damn You Damn Everyone,distorted0,1,1,1,1,1,1,1,787,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,59,45.66598639455783,2013870,44100
5070,Intro16-DadaGP-v1.0\analysis_result\htmls\05070.html,Foo Fighters - Dear Lover_clean0,Foo Fighters,Dear Lover,clean0,1,1,1,1,1,1,1,560,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,66,51.0,2249100,44100
5071,Intro16-DadaGP-v1.0\analysis_result\htmls\05071.html,Foo Fighters - Disenchanted Lullaby_clean0,Foo Fighters,Disenchanted Lullaby,clean0,1,1,1,1,1,1,1,229,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,66,35.0,1543500,44100
5072,Intro16-DadaGP-v1.0\analysis_result\htmls\05072.html,Foo Fighters - Doll_clean0,Foo Fighters,Doll,clean0,1,1,1,1,1,1,1,495,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,66,35.0,1543500,44100
5073,Intro16-DadaGP-v1.0\analysis_result\htmls\05073.html,Foo Fighters - Down in the park_clean0,Foo Fighters,Down in the park,clean0,1,1,1,1,1,1,1,270,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,52,73,30.42798185941043,1341874,44100
5074,Intro16-DadaGP-v1.0\analysis_result\htmls\05074.html,Foo Fighters - February Stars_clean0,Foo Fighters,February Stars,clean0,1,1,1,1,1,1,1,492,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,71,51.0,2249100,44100
5075,Intro16-DadaGP-v1.0\analysis_result\htmls\05075.html,Foo Fighters - Friend Of A Friend_clean0,Foo Fighters,Friend Of A Friend,clean0,1,1,1,1,1,1,1,502,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,65,45.66598639455783,2013870,44100
5076,Intro16-DadaGP-v1.0\analysis_result\htmls\05076.html,Foo Fighters - Gas Chamber_distorted0,Foo Fighters,Gas Chamber,distorted0,1,1,1,1,1,1,1,461,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,59,16.713990929705215,737087,44100
5077,Intro16-DadaGP-v1.0\analysis_result\htmls\05077.html,Foo Fighters - How I Miss You_distorted0,Foo Fighters,How I Miss You,distorted0,1,1,1,1,1,1,1,606,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,71,57.85698412698413,2551493,44100
5078,Intro16-DadaGP-v1.0\analysis_result\htmls\05078.html,Foo Fighters - Learn To Fly_distorted1,Foo Fighters,Learn To Fly,distorted1,1,1,1,1,1,1,1,433,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,66,30.42798185941043,1341874,44100
5079,Intro16-DadaGP-v1.0\analysis_result\htmls\05079.html,Foo Fighters - My Hero_clean0,Foo Fighters,My Hero,clean0,1,1,1,1,1,1,1,951,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,68,28.6,1261260,44100
5080,Intro16-DadaGP-v1.0\analysis_result\htmls\05080.html,"Foo Fighters - Oh, George_distorted0",Foo Fighters,"Oh, George",distorted0,1,1,1,1,1,1,1,331,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,35.0,1543500,44100
5081,Intro16-DadaGP-v1.0\analysis_result\htmls\05081.html,Foo Fighters - The Last Song_distorted0,Foo Fighters,The Last Song,distorted0,1,1,1,1,1,1,1,533,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,54,68,28.6,1261260,44100
5082,Intro16-DadaGP-v1.0\analysis_result\htmls\05082.html,Foo Fighters - Tired Of You_clean1,Foo Fighters,Tired Of You,clean1,1,1,1,1,1,1,1,192,16,61440,56640,0.921875,3840.0,16,12,512,142,256,64.0,34,104,55,69,37.90897959183673,1671786,44100
5083,Intro16-DadaGP-v1.0\analysis_result\htmls\05083.html,Foo Fighters - Touch_clean0,Foo Fighters,Touch,clean0,1,1,1,1,1,1,1,725,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,69,41.398979591836735,1825695,44100
5084,Intro16-DadaGP-v1.0\analysis_result\htmls\05084.html,Foo Fighters - Walking After You_clean1,Foo Fighters,Walking After You,clean1,1,1,1,1,1,1,1,340,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,64,41.398979591836735,1825695,44100
5085,Intro16-DadaGP-v1.0\analysis_result\htmls\05085.html,Foo Fighters - Wind Up_distorted0,Foo Fighters,Wind Up,distorted0,1,1,1,1,1,1,1,623,16,61440,58560,0.953125,3840.0,16,12,512,142,256,64.0,34,104,45,66,32.53798185941043,1434925,44100
5086,Intro16-DadaGP-v1.0\analysis_result\htmls\05086.html,Foo Fighters - Winnebago_distorted0,Foo Fighters,Winnebago,distorted0,1,1,1,1,1,1,1,279,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,47,59,25.58798185941043,1128430,44100
5087,Intro16-DadaGP-v1.0\analysis_result\htmls\05087.html,Foo Fighters - X-Static_distorted0,Foo Fighters,X-Static,distorted0,1,1,1,1,1,1,1,725,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,63,45.66598639455783,2013870,44100
5088,Intro16-DadaGP-v1.0\analysis_result\htmls\05088.html,Fool's Garden - Lemon Tree_clean0,Fool's Garden,Lemon Tree,clean0,1,1,1,1,1,1,1,294,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,59,69,30.42798185941043,1341874,44100
5089,Intro16-DadaGP-v1.0\analysis_result\htmls\05089.html,For My Pain - Queen Misery_clean0,For My Pain,Queen Misery,clean0,1,1,1,1,1,1,1,325,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,60,35.0,1543500,44100
5090,Intro16-DadaGP-v1.0\analysis_result\htmls\05090.html,For My Pain - Rapture Of Lust_distorted0,For My Pain,Rapture Of Lust,distorted0,1,1,1,1,1,1,1,127,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,59,70,26.998979591836736,1190655,44100
5091,Intro16-DadaGP-v1.0\analysis_result\htmls\05091.html,Forbidden - Chalice Of Blood_distorted0,Forbidden,Chalice Of Blood,distorted0,1,1,1,1,1,1,1,581,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,63,17.768979591836736,783612,44100
5092,Intro16-DadaGP-v1.0\analysis_result\htmls\05092.html,"Ford, Lita - Kiss Me D eadly_distorted0","Ford, Lita",Kiss Me D eadly,distorted0,1,1,1,1,1,1,1,109,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,60,26.998979591836736,1190655,44100
5093,Intro16-DadaGP-v1.0\analysis_result\htmls\05093.html,"Ford, Robben - Rhumba Blues_clean1","Ford, Robben",Rhumba Blues,clean1,1,1,1,1,1,1,1,126,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,66,35.0,1543500,44100
5094,Intro16-DadaGP-v1.0\analysis_result\htmls\05094.html,"Ford, Robben - Start it up_clean0","Ford, Robben",Start it up,clean0,1,1,1,1,1,1,1,315,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,76,35.0,1543500,44100
5095,Intro16-DadaGP-v1.0\analysis_result\htmls\05095.html,"Foreigner - Blue Morning, Blue Day_distorted0",Foreigner,"Blue Morning, Blue Day",distorted0,1,1,1,1,1,1,1,133,16,61440,30720,0.5,3840.0,16,12,512,142,256,64.0,34,104,46,55,35.0,1543500,44100
5096,Intro16-DadaGP-v1.0\analysis_result\htmls\05096.html,Foreigner - Night Life_distorted0,Foreigner,Night Life,distorted0,1,1,1,1,1,1,1,392,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,69,30.42798185941043,1341874,44100
5097,Intro16-DadaGP-v1.0\analysis_result\htmls\05097.html,Forest Gump - Forest Gump_clean0,Forest Gump,Forest Gump,clean0,1,1,1,1,1,1,1,149,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,54,69,20.453990929705217,902021,44100
5098,Intro16-DadaGP-v1.0\analysis_result\htmls\05098.html,Forest Of Fog - Das Licht Erlosch_clean0,Forest Of Fog,Das Licht Erlosch,clean0,1,1,1,1,1,1,1,639,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,60,35.0,1543500,44100
5099,Intro16-DadaGP-v1.0\analysis_result\htmls\05099.html,Forest Of Shadows - Bleak Dormition_distorted0,Forest Of Shadows,Bleak Dormition,distorted0,1,1,1,1,1,1,1,182,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,55,62,51.0,2249100,44100
5100,Intro16-DadaGP-v1.0\analysis_result\htmls\05100.html,Forgive-Me-Not - Missing You_distorted1,Forgive-Me-Not,Missing You,distorted1,1,1,1,1,1,1,1,405,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,58,25.58798185941043,1128430,44100
5101,Intro16-DadaGP-v1.0\analysis_result\htmls\05101.html,Forgive-Me-Not - The Ocean_distorted2,Forgive-Me-Not,The Ocean,distorted2,1,1,1,1,1,1,1,533,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,61,30.42798185941043,1341874,44100
5102,Intro16-DadaGP-v1.0\analysis_result\htmls\05102.html,Forgive-Me-Not - The Process_clean0,Forgive-Me-Not,The Process,clean0,1,1,1,1,1,1,1,352,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,39,53,45.66598639455783,2013870,44100
5103,Intro16-DadaGP-v1.0\analysis_result\htmls\05103.html,Forgotten Tales - All The Sinners_distorted0,Forgotten Tales,All The Sinners,distorted0,1,1,1,1,1,1,1,379,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,55,84,28.6,1261260,44100
5104,Intro16-DadaGP-v1.0\analysis_result\htmls\05104.html,Forgotten Tales - Fairytales_distorted0,Forgotten Tales,Fairytales,distorted0,1,1,1,1,1,1,1,271,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,54,66,25.58798185941043,1128430,44100
5105,Intro16-DadaGP-v1.0\analysis_result\htmls\05105.html,Forgotten Tales - Lady Of The Forest_distorted0,Forgotten Tales,Lady Of The Forest,distorted0,1,1,1,1,1,1,1,319,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,40,62,26.998979591836736,1190655,44100
5106,Intro16-DadaGP-v1.0\analysis_result\htmls\05106.html,Forgotten Tales - Magic Fountain_distorted0,Forgotten Tales,Magic Fountain,distorted0,1,1,1,1,1,1,1,146,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,62,23.20997732426304,1023560,44100
5107,Intro16-DadaGP-v1.0\analysis_result\htmls\05107.html,Forgotten Tales - The Message_distorted2,Forgotten Tales,The Message,distorted2,1,1,1,1,1,1,1,104,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,62,24.332993197278913,1073085,44100
5108,Intro16-DadaGP-v1.0\analysis_result\htmls\05108.html,Forgotten Tomb - Sprigtime Depression_clean0,Forgotten Tomb,Sprigtime Depression,clean0,1,1,1,1,1,1,1,605,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,57,57.85698412698413,2551493,44100
5109,Intro16-DadaGP-v1.0\analysis_result\htmls\05109.html,Format - SerAven_distorted1,Format,SerAven,distorted1,1,1,1,1,1,1,1,525,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,57,30.42798185941043,1341874,44100
5110,Intro16-DadaGP-v1.0\analysis_result\htmls\05110.html,ForNoise - Do Que Pode Acontecer_distorted0,ForNoise,Do Que Pode Acontecer,distorted0,1,1,1,1,1,1,1,322,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,69,32.53798185941043,1434925,44100
5111,Intro16-DadaGP-v1.0\analysis_result\htmls\05111.html,"Fortea, Daniel - Estudio_clean0","Fortea, Daniel",Estudio,clean0,1,1,1,1,1,1,1,397,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,67.0,2954700,44100
5112,Intro16-DadaGP-v1.0\analysis_result\htmls\05112.html,Fortress Of Solitude - HeartCore_distorted0,Fortress Of Solitude,HeartCore,distorted0,1,1,1,1,1,1,1,275,16,61440,60960,0.9921875,3840.0,16,12,512,142,256,64.0,34,104,57,69,25.58798185941043,1128430,44100
5113,Intro16-DadaGP-v1.0\analysis_result\htmls\05113.html,Fortress Of Solitude - The NightsStalker_distorted2,Fortress Of Solitude,The NightsStalker,distorted2,1,1,1,1,1,1,1,889,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,61,24.332993197278913,1073085,44100
5114,Intro16-DadaGP-v1.0\analysis_result\htmls\05114.html,Forz - Slow_distorted0,Forz,Slow,distorted0,1,1,1,1,1,1,1,309,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,57,57.85698412698413,2551493,44100
5115,Intro16-DadaGP-v1.0\analysis_result\htmls\05115.html,Foster & Allen - After All These Years_clean1,Foster & Allen,After All These Years,clean1,1,1,1,1,1,1,1,495,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,66,35.0,1543500,44100
5116,Intro16-DadaGP-v1.0\analysis_result\htmls\05116.html,Foster & Allen - I Still Love You_clean0,Foster & Allen,I Still Love You,clean0,1,1,1,1,1,1,1,160,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,64,35.0,1543500,44100
5117,Intro16-DadaGP-v1.0\analysis_result\htmls\05117.html,Foster & Allen - I Will Love You All My Life_clean1,Foster & Allen,I Will Love You All My Life,clean1,1,1,1,1,1,1,1,621,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,67,37.90897959183673,1671786,44100
5118,Intro16-DadaGP-v1.0\analysis_result\htmls\05118.html,Foster & Allen - Molly Darling_clean0,Foster & Allen,Molly Darling,clean0,1,1,1,1,1,1,1,99,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,62,35.0,1543500,44100
5119,Intro16-DadaGP-v1.0\analysis_result\htmls\05119.html,"Foster, Asa - Recuerdos Dulces_clean1","Foster, Asa",Recuerdos Dulces,clean1,1,1,1,1,1,1,1,165,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,76,19.0,837900,44100
5120,Intro16-DadaGP-v1.0\analysis_result\htmls\05120.html,Four Star Mary - Pain_distorted0,Four Star Mary,Pain,distorted0,1,1,1,1,1,1,1,517,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,30.42798185941043,1341874,44100
5121,Intro16-DadaGP-v1.0\analysis_result\htmls\05121.html,Four Tops - Reach Out and I'll Be There_distorted1,Four Tops,Reach Out and I'll Be There,distorted1,1,1,1,1,1,1,1,279,16,61440,57600,0.9375,3840.0,16,12,512,142,256,64.0,34,104,57,69,35.0,1543500,44100
5122,Intro16-DadaGP-v1.0\analysis_result\htmls\05122.html,"Fox, Alex - Guitar On Fire_clean1","Fox, Alex",Guitar On Fire,clean1,1,1,1,1,1,1,1,942,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,66,41.398979591836735,1825695,44100
5123,Intro16-DadaGP-v1.0\analysis_result\htmls\05123.html,"Fox, Charles - Killing Me Softly With His Song_clean0","Fox, Charles",Killing Me Softly With His Song,clean0,1,1,1,1,1,1,1,335,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,76,37.90897959183673,1671786,44100
5124,Intro16-DadaGP-v1.0\analysis_result\htmls\05124.html,"Franaois, Claude - My Way_clean1","Franaois, Claude",My Way,clean1,1,1,1,1,1,1,1,295,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,67,35.0,1543500,44100
5125,Intro16-DadaGP-v1.0\analysis_result\htmls\05125.html,France - Elle descend de la montagne_clean1,France,Elle descend de la montagne,clean1,1,1,1,1,1,1,1,1646,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,67,35.0,1543500,44100
5126,Intro16-DadaGP-v1.0\analysis_result\htmls\05126.html,France - La Marseillaise_distorted0,France,La Marseillaise,distorted0,1,1,1,1,1,1,1,178,16,61440,58800,0.95703125,3840.0,16,12,512,142,256,64.0,34,104,50,62,35.0,1543500,44100
